Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Roseau,Minnesota,3426,US-Canada Border,Sep-23,Truck Containers Empty,6,49,-95.766,POINT (-95.766469 48.999538)
Carbury,North Dakota,3421,US-Canada Border,Sep-23,Personal Vehicles,1262,48.999,-100.556,POINT (-100.555805 48.999416)
Nighthawk,Washington,3011,US-Canada Border,Sep-23,Pedestrians,1,49,-119.671,POINT (-119.67103 49.000144)
Lukeville,Arizona,2602,US-Mexico Border,Sep-23,Truck Containers Empty,27,31.88,-112.817,POINT (-112.817077 31.880195)
Tornillo,Texas,2404,US-Mexico Border,Sep-23,Train Passengers,0,31.435,-106.143,POINT (-106.142669 31.435334)
San Luis,Arizona,2608,US-Mexico Border,Sep-23,Rail Containers Loaded,0,32.485,-114.782,POINT (-114.7822222 32.485)
Roma,Texas,2310,US-Mexico Border,Sep-23,Truck Containers Loaded,440,26.404,-99.019,POINT (-99.018981 26.403928)
Dalton Cache,Alaska,3106,US-Canada Border,Sep-23,Trucks,100,59.451,-136.362,POINT (-136.361944 59.450556)
Laurier,Washington,3016,US-Canada Border,Sep-23,Personal Vehicles,8296,49,-118.224,POINT (-118.223777 49.000083)
Antler,North Dakota,3413,US-Canada Border,Sep-23,Personal Vehicle Passengers,2320,48.999,-101.296,POINT (-101.296055 48.999472)
Warroad,Minnesota,3423,US-Canada Border,Sep-23,Buses,127,48.999,-95.377,POINT (-95.376555 48.999)
Pembina,North Dakota,3401,US-Canada Border,Sep-23,Truck Containers Empty,1523,49,-97.237,POINT (-97.237036 49.000453)
Sherwood,North Dakota,3414,US-Canada Border,Sep-23,Bus Passengers,0,48.999,-101.628,POINT (-101.627527 48.999305)
Norton,Vermont,0211,US-Canada Border,Sep-23,Trucks,1487,45.011,-71.793,POINT (-71.793219 45.010771)
San Ysidro,California,2504,US-Mexico Border,Sep-23,Rail Containers Loaded,0,32.543,-117.029,POINT (-117.028761 32.542528)
Derby Line,Vermont,0209,US-Canada Border,Sep-23,Buses,174,45.006,-72.099,POINT (-72.099279 45.005739)
Van Buren,Maine,0108,US-Canada Border,Sep-23,Train Passengers,75,47.16,-67.931,POINT (-67.930799 47.159645)
Del Bonita,Montana,3322,US-Canada Border,Sep-23,Rail Containers Empty,0,48.999,-112.788,POINT (-112.78825 48.998555)
Ambrose,North Dakota,3410,US-Canada Border,Sep-23,Rail Containers Loaded,0,48.999,-103.487,POINT (-103.486555 48.999305)
Fortuna,North Dakota,3417,US-Canada Border,Sep-23,Bus Passengers,606,49,-103.809,POINT (-103.80925 48.999555)
Blaine,Washington,3004,US-Canada Border,Sep-23,Trains,128,48.994,-122.749,POINT (-122.748884 48.994045)
Piegan,Montana,3316,US-Canada Border,Sep-23,Trains,0,48.998,-113.379,POINT (-113.378777 48.998083)
Andrade,California,2502,US-Mexico Border,Sep-23,Buses,0,32.718,-114.728,POINT (-114.72832 32.718143)
Danville,Washington,3012,US-Canada Border,Sep-23,Personal Vehicles,9849,49,-118.504,POINT (-118.503722 49.000083)
Piegan,Montana,3316,US-Canada Border,Sep-23,Trucks,96,48.998,-113.379,POINT (-113.378777 48.998083)
Douglas,Arizona,2601,US-Mexico Border,Sep-23,Rail Containers Empty,0,31.334,-109.56,POINT (-109.560344 31.334043)
Van Buren,Maine,0108,US-Canada Border,Sep-23,Pedestrians,642,47.16,-67.931,POINT (-67.930799 47.159645)
Blaine,Washington,3004,US-Canada Border,Sep-23,Personal Vehicles,475699,48.994,-122.749,POINT (-122.748884 48.994045)
Beecher Falls,Vermont,0206,US-Canada Border,Sep-23,Trucks,1560,45.013,-71.505,POINT (-71.505309 45.013411)
Maida,North Dakota,3416,US-Canada Border,Sep-23,Pedestrians,0,49,-98.365,POINT (-98.36525 49.00025)
Lukeville,Arizona,2602,US-Mexico Border,Sep-23,Bus Passengers,585,31.88,-112.817,POINT (-112.817077 31.880195)
Kenneth G Ward,Washington,3023,US-Canada Border,Sep-23,Personal Vehicles,104030,49.002,-122.485,POINT (-122.485027 49.002277)
Naco,Arizona,2603,US-Mexico Border,Sep-23,Truck Containers Empty,263,31.334,-109.948,POINT (-109.948413 31.334084)
Del Rio,Texas,2302,US-Mexico Border,Sep-23,Pedestrians,23757,29.327,-100.928,POINT (-100.927612 29.326784)
Opheim,Montana,3317,US-Canada Border,Sep-23,Train Passengers,0,49,-106.378,POINT (-106.377583 48.999527)
Morgan,Montana,3319,US-Canada Border,Sep-23,Rail Containers Loaded,0,49,-107.832,POINT (-107.831819 48.999829)
Pembina,North Dakota,3401,US-Canada Border,Sep-23,Train Passengers,0,49,-97.237,POINT (-97.237036 49.000453)
Sumas,Washington,3009,US-Canada Border,Sep-23,Pedestrians,3792,49.002,-122.265,POINT (-122.264805 49.002388)
Tornillo,Texas,2404,US-Mexico Border,Sep-23,Truck Containers Loaded,0,31.435,-106.143,POINT (-106.142669 31.435334)
Calais,Maine,0115,US-Canada Border,Sep-23,Truck Containers Empty,571,45.189,-67.275,POINT (-67.275381 45.188548)
Northgate,North Dakota,3406,US-Canada Border,Sep-23,Rail Containers Loaded,0,48.999,-102.275,POINT (-102.27475 48.998833)
Ferry,Washington,3013,US-Canada Border,Sep-23,Trains,0,49,-118.761,POINT (-118.761166 49.000083)
Tecate,California,2505,US-Mexico Border,Sep-23,Pedestrians,25332,32.576,-116.626,POINT (-116.626216 32.576428)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Sep-23,Personal Vehicle Passengers,665504,46.509,-84.361,POINT (-84.360833 46.508611)
Santa Teresa,New Mexico,2408,US-Mexico Border,Sep-23,Pedestrians,6,31.784,-106.679,POINT (-106.679437 31.783939)
Madawaska,Maine,0109,US-Canada Border,Sep-23,Train Passengers,0,47.36,-68.329,POINT (-68.328684 47.360052)
Skagway,Alaska,3103,US-Canada Border,Sep-23,Personal Vehicles,2031,59.63,-135.164,POINT (-135.164444 59.629722)
Highgate Springs,Vermont,0212,US-Canada Border,Sep-23,Trucks,7858,45.015,-73.085,POINT (-73.085037 45.015414)
Bridgewater,Maine,0127,US-Canada Border,Sep-23,Trucks,730,46.45,-67.785,POINT (-67.78484 46.450335)
Columbus,New Mexico,2406,US-Mexico Border,Sep-23,Rail Containers Loaded,0,31.784,-107.628,POINT (-107.627948 31.783742)
Northgate,North Dakota,3406,US-Canada Border,Sep-23,Train Passengers,0,48.999,-102.275,POINT (-102.27475 48.998833)
Warroad,Minnesota,3423,US-Canada Border,Sep-23,Train Passengers,512,48.999,-95.377,POINT (-95.376555 48.999)
Calexico,California,2503,US-Mexico Border,Sep-23,Rail Containers Empty,521,32.673,-115.388,POINT (-115.388018 32.673389)
Scobey,Montana,3309,US-Canada Border,Sep-23,Bus Passengers,0,49,-105.408,POINT (-105.407638 48.999527)
Houlton,Maine,0106,US-Canada Border,Sep-23,Personal Vehicles,28869,46.135,-67.781,POINT (-67.781288 46.134879)
Morgan,Montana,3319,US-Canada Border,Sep-23,Personal Vehicles,656,49,-107.832,POINT (-107.831819 48.999829)
Hansboro,North Dakota,3415,US-Canada Border,Sep-23,Trains,0,49,-99.347,POINT (-99.346527 48.999583)
Otay Mesa,California,2506,US-Mexico Border,Sep-23,Personal Vehicle Passengers,638983,32.55,-116.939,POINT (-116.938538 32.55033)
Scobey,Montana,3309,US-Canada Border,Sep-23,Buses,0,49,-105.408,POINT (-105.407638 48.999527)
Eastport,Idaho,3302,US-Canada Border,Sep-23,Buses,32,49.001,-116.181,POINT (-116.181027 49.000555)
Morgan,Montana,3319,US-Canada Border,Sep-23,Trains,0,49,-107.832,POINT (-107.831819 48.999829)
Boundary,Washington,3015,US-Canada Border,Sep-23,Train Passengers,0,49.001,-117.628,POINT (-117.627583 49.00075)
Portland,Maine,0101,US-Canada Border,Sep-23,Buses,0,43.659,-70.243,POINT (-70.243056 43.659444)
Blaine,Washington,3004,US-Canada Border,Sep-23,Trucks,35599,48.994,-122.749,POINT (-122.748884 48.994045)
Skagway,Alaska,3103,US-Canada Border,Sep-23,Train Passengers,0,59.63,-135.164,POINT (-135.164444 59.629722)
Tecate,California,2505,US-Mexico Border,Sep-23,Trucks,3627,32.576,-116.626,POINT (-116.626216 32.576428)
Trout River,New York,0715,US-Canada Border,Sep-23,Truck Containers Empty,0,44.992,-74.308,POINT (-74.308172 44.992058)
Carbury,North Dakota,3421,US-Canada Border,Sep-23,Rail Containers Empty,0,48.999,-100.556,POINT (-100.555805 48.999416)
Laurier,Washington,3016,US-Canada Border,Sep-23,Personal Vehicle Passengers,8989,49,-118.224,POINT (-118.223777 49.000083)
Pinecreek,Minnesota,3425,US-Canada Border,Sep-23,Train Passengers,0,49,-95.978,POINT (-95.977694 48.999916)
Port Huron,Michigan,3802,US-Canada Border,Sep-23,Truck Containers Empty,7559,42.999,-82.424,POINT (-82.423611 42.998611)
Laredo,Texas,2304,US-Mexico Border,Sep-23,Train Passengers,0,27.5,-99.507,POINT (-99.507412 27.499561)
Metaline Falls,Washington,3025,US-Canada Border,Sep-23,Personal Vehicles,1660,49,-117.299,POINT (-117.299444 48.999972)
Progreso,Texas,2309,US-Mexico Border,Sep-23,Rail Containers Loaded,0,26.062,-97.95,POINT (-97.949958 26.062133)
Hansboro,North Dakota,3415,US-Canada Border,Sep-23,Rail Containers Loaded,0,49,-99.347,POINT (-99.346527 48.999583)
Trout River,New York,0715,US-Canada Border,Sep-23,Bus Passengers,58,44.992,-74.308,POINT (-74.308172 44.992058)
Jackman,Maine,0104,US-Canada Border,Sep-23,Personal Vehicles,20138,45.806,-70.397,POINT (-70.396722 45.805661)
Derby Line,Vermont,0209,US-Canada Border,Sep-23,Bus Passengers,7204,45.006,-72.099,POINT (-72.099279 45.005739)
Ferry,Washington,3013,US-Canada Border,Sep-23,Trucks,185,49,-118.761,POINT (-118.761166 49.000083)
Bridgewater,Maine,0127,US-Canada Border,Sep-23,Rail Containers Loaded,0,46.45,-67.785,POINT (-67.78484 46.450335)
Sumas,Washington,3009,US-Canada Border,Sep-23,Personal Vehicles,101874,49.002,-122.265,POINT (-122.264805 49.002388)
Sweetgrass,Montana,3310,US-Canada Border,Sep-23,Personal Vehicle Passengers,55231,48.998,-111.96,POINT (-111.959611 48.998388)
Vanceboro,Maine,0105,US-Canada Border,Sep-23,Personal Vehicle Passengers,8416,45.569,-67.429,POINT (-67.428541 45.568761)
Rio Grande City,Texas,2307,US-Mexico Border,Sep-23,Personal Vehicle Passengers,190897,26.366,-98.803,POINT (-98.802513 26.365761)
Fort Kent,Maine,0110,US-Canada Border,Sep-23,Trucks,1002,47.249,-68.604,POINT (-68.603918 47.249206)
Alcan,Alaska,3104,US-Canada Border,Sep-23,Rail Containers Loaded,0,62.615,-141.001,POINT (-141.001444 62.614961)
Beecher Falls,Vermont,0206,US-Canada Border,Sep-23,Truck Containers Empty,0,45.013,-71.505,POINT (-71.505309 45.013411)
Pembina,North Dakota,3401,US-Canada Border,Sep-23,Pedestrians,7,49,-97.237,POINT (-97.237036 49.000453)
San Ysidro,California,2504,US-Mexico Border,Sep-23,Pedestrians,902745,32.543,-117.029,POINT (-117.028761 32.542528)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Sep-23,Buses,619,46.509,-84.361,POINT (-84.360833 46.508611)
Roosville,Montana,3318,US-Canada Border,Sep-23,Trucks,1760,49,-115.056,POINT (-115.056027 48.999638)
Opheim,Montana,3317,US-Canada Border,Sep-23,Rail Containers Loaded,0,49,-106.378,POINT (-106.377583 48.999527)
Richford,Vermont,0203,US-Canada Border,Sep-23,Personal Vehicles,20285,45.012,-72.589,POINT (-72.588559 45.01174)
Piegan,Montana,3316,US-Canada Border,Sep-23,Truck Containers Loaded,118,48.998,-113.379,POINT (-113.378777 48.998083)
Calexico East,California,2507,US-Mexico Border,Sep-23,Buses,0,32.673,-115.388,POINT (-115.388018 32.673389)
Hannah,North Dakota,3408,US-Canada Border,Sep-23,Personal Vehicle Passengers,1292,49,-98.694,POINT (-98.693777 49.000138)
Derby Line,Vermont,0209,US-Canada Border,Sep-23,Buses,153,45.006,-72.099,POINT (-72.099279 45.005739)
Trout River,New York,0715,US-Canada Border,Sep-23,Truck Containers Loaded,0,44.992,-74.308,POINT (-74.308172 44.992058)
Noonan,North Dakota,3420,US-Canada Border,Sep-23,Truck Containers Loaded,63,48.999,-103.004,POINT (-103.004361 48.999333)
Boundary,Washington,3015,US-Canada Border,Sep-23,Trains,0,49.001,-117.628,POINT (-117.627583 49.00075)
Tecate,California,2505,US-Mexico Border,Sep-23,Personal Vehicle Passengers,266263,32.576,-116.626,POINT (-116.626216 32.576428)
Bridgewater,Maine,0127,US-Canada Border,Sep-23,Personal Vehicle Passengers,28369,46.45,-67.785,POINT (-67.78484 46.450335)
Madawaska,Maine,0109,US-Canada Border,Sep-23,Rail Containers Loaded,7,47.36,-68.329,POINT (-68.328684 47.360052)
Whitetail,Montana,3312,US-Canada Border,Sep-23,Buses,0,48.999,-105.162,POINT (-105.162324 48.999347)
Eagle Pass,Texas,2303,US-Mexico Border,Sep-23,Bus Passengers,313,28.705,-100.512,POINT (-100.511977 28.705483)
Raymond,Montana,3301,US-Canada Border,Sep-23,Bus Passengers,309,48.999,-104.574,POINT (-104.574333 48.999194)
Whitlash,Montana,3321,US-Canada Border,Sep-23,Rail Containers Empty,0,48.997,-111.258,POINT (-111.257916 48.99725)
Champlain Rouses Point,New York,0712,US-Canada Border,Sep-23,Pedestrians,88,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Madawaska,Maine,0109,US-Canada Border,Sep-23,Buses,9,47.36,-68.329,POINT (-68.328684 47.360052)
Madawaska,Maine,0109,US-Canada Border,Sep-23,Train Passengers,0,47.36,-68.329,POINT (-68.328684 47.360052)
Norton,Vermont,0211,US-Canada Border,Sep-23,Trains,49,45.011,-71.793,POINT (-71.793219 45.010771)
Del Rio,Texas,2302,US-Mexico Border,Sep-23,Buses,579,29.327,-100.928,POINT (-100.927612 29.326784)
Oroville,Washington,3019,US-Canada Border,Sep-23,Trains,0,49,-119.462,POINT (-119.461833 49.000083)
San Ysidro,California,2504,US-Mexico Border,Sep-23,Rail Containers Empty,0,32.543,-117.029,POINT (-117.028761 32.542528)
Blaine,Washington,3004,US-Canada Border,Sep-23,Buses,1978,48.994,-122.749,POINT (-122.748884 48.994045)
Detroit,Michigan,3801,US-Canada Border,Sep-23,Trucks,113465,42.332,-83.048,POINT (-83.047924 42.331685)
Roosville,Montana,3318,US-Canada Border,Sep-23,Truck Containers Loaded,1719,49,-115.056,POINT (-115.056027 48.999638)
Dalton Cache,Alaska,3106,US-Canada Border,Sep-23,Buses,75,59.451,-136.362,POINT (-136.361944 59.450556)
Noyes,Minnesota,3402,US-Canada Border,Sep-23,Truck Containers Loaded,29,49,-97.207,POINT (-97.206601 49.000171)
Detroit,Michigan,3801,US-Canada Border,Sep-23,Trucks,110399,42.332,-83.048,POINT (-83.047924 42.331685)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Sep-23,Rail Containers Loaded,0,43.095,-79.056,POINT (-79.055847 43.09549)
Ogdensburg,New York,0701,US-Canada Border,Sep-23,Pedestrians,0,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Blaine,Washington,3004,US-Canada Border,Sep-23,Train Passengers,3073,48.994,-122.749,POINT (-122.748884 48.994045)
Morgan,Montana,3319,US-Canada Border,Sep-23,Trucks,164,49,-107.832,POINT (-107.831819 48.999829)
Port Huron,Michigan,3802,US-Canada Border,Sep-23,Trucks,55073,42.999,-82.424,POINT (-82.423611 42.998611)
Vanceboro,Maine,0105,US-Canada Border,Sep-23,Rail Containers Empty,0,45.569,-67.429,POINT (-67.428541 45.568761)
Highgate Springs,Vermont,0212,US-Canada Border,Sep-23,Buses,481,45.015,-73.085,POINT (-73.085037 45.015414)
Alexandria Bay,New York,0708,US-Canada Border,Sep-23,Buses,185,44.347,-75.984,POINT (-75.983592 44.347229)
Antler,North Dakota,3413,US-Canada Border,Sep-23,Truck Containers Empty,0,48.999,-101.296,POINT (-101.296055 48.999472)
Whitetail,Montana,3312,US-Canada Border,Sep-23,Trains,0,48.999,-105.162,POINT (-105.162324 48.999347)
Hansboro,North Dakota,3415,US-Canada Border,Sep-23,Trains,0,49,-99.347,POINT (-99.346527 48.999583)
Kenneth G Ward,Washington,3023,US-Canada Border,Sep-23,Personal Vehicles,48391,49.002,-122.485,POINT (-122.485027 49.002277)
Sarles,North Dakota,3409,US-Canada Border,Sep-23,Rail Containers Loaded,0,49,-98.938,POINT (-98.938361 49.000027)
Eagle Pass,Texas,2303,US-Mexico Border,Sep-23,Train Passengers,384,28.705,-100.512,POINT (-100.511977 28.705483)
Porthill,Idaho,3308,US-Canada Border,Sep-23,Trains,0,49,-116.499,POINT (-116.49925 48.999861)
Highgate Springs,Vermont,0212,US-Canada Border,Sep-23,Rail Containers Empty,0,45.015,-73.085,POINT (-73.085037 45.015414)
Roma,Texas,2310,US-Mexico Border,Sep-23,Trains,0,26.404,-99.019,POINT (-99.018981 26.403928)
Naco,Arizona,2603,US-Mexico Border,Sep-23,Trucks,342,31.334,-109.948,POINT (-109.948413 31.334084)
Alcan,Alaska,3104,US-Canada Border,Sep-23,Personal Vehicles,2542,62.615,-141.001,POINT (-141.001444 62.614961)
Sweetgrass,Montana,3310,US-Canada Border,Sep-23,Bus Passengers,2533,48.998,-111.96,POINT (-111.959611 48.998388)
Sasabe,Arizona,2606,US-Mexico Border,Sep-23,Trains,0,31.483,-111.544,POINT (-111.544363 31.483039)
Warroad,Minnesota,3423,US-Canada Border,Sep-23,Rail Containers Empty,0,48.999,-95.377,POINT (-95.376555 48.999)
San Luis,Arizona,2608,US-Mexico Border,Sep-23,Bus Passengers,642,32.485,-114.782,POINT (-114.7822222 32.485)
Hidalgo,Texas,2305,US-Mexico Border,Sep-23,Personal Vehicles,487872,26.095,-98.271,POINT (-98.271092 26.095032)
Andrade,California,2502,US-Mexico Border,Sep-23,Trucks,272,32.718,-114.728,POINT (-114.72832 32.718143)
Kenneth G Ward,Washington,3023,US-Canada Border,Sep-23,Truck Containers Empty,1218,49.002,-122.485,POINT (-122.485027 49.002277)
Hidalgo,Texas,2305,US-Mexico Border,Sep-23,Truck Containers Empty,5634,26.095,-98.271,POINT (-98.271092 26.095032)
Point Roberts,Washington,3017,US-Canada Border,Sep-23,Truck Containers Loaded,0,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Tecate,California,2505,US-Mexico Border,Sep-23,Rail Containers Empty,0,32.576,-116.626,POINT (-116.626216 32.576428)
Columbus,New Mexico,2406,US-Mexico Border,Sep-23,Bus Passengers,0,31.784,-107.628,POINT (-107.627948 31.783742)
Norton,Vermont,0211,US-Canada Border,Sep-23,Buses,4,45.011,-71.793,POINT (-71.793219 45.010771)
Morgan,Montana,3319,US-Canada Border,Sep-23,Pedestrians,0,49,-107.832,POINT (-107.831819 48.999829)
Portal,North Dakota,3403,US-Canada Border,Sep-23,Bus Passengers,1061,48.999,-102.552,POINT (-102.551944 48.998944)
Sweetgrass,Montana,3310,US-Canada Border,Sep-23,Pedestrians,1297,48.998,-111.96,POINT (-111.959611 48.998388)
Noonan,North Dakota,3420,US-Canada Border,Sep-23,Personal Vehicles,2739,48.999,-103.004,POINT (-103.004361 48.999333)
Alcan,Alaska,3104,US-Canada Border,Sep-23,Rail Containers Loaded,0,62.615,-141.001,POINT (-141.001444 62.614961)
Pinecreek,Minnesota,3425,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-95.978,POINT (-95.977694 48.999916)
Eagle Pass,Texas,2303,US-Mexico Border,Sep-23,Pedestrians,35973,28.705,-100.512,POINT (-100.511977 28.705483)
Frontier,Washington,3020,US-Canada Border,Sep-23,Bus Passengers,588,49,-117.832,POINT (-117.831527 49.0005)
Derby Line,Vermont,0209,US-Canada Border,Sep-23,Personal Vehicles,70144,45.006,-72.099,POINT (-72.099279 45.005739)
El Paso,Texas,2402,US-Mexico Border,Sep-23,Buses,523,31.764,-106.451,POINT (-106.451188 31.764363)
Sweetgrass,Montana,3310,US-Canada Border,Sep-23,Trucks,8089,48.998,-111.96,POINT (-111.959611 48.998388)
Hidalgo,Texas,2305,US-Mexico Border,Sep-23,Rail Containers Loaded,0,26.095,-98.271,POINT (-98.271092 26.095032)
Santa Teresa,New Mexico,2408,US-Mexico Border,Sep-23,Buses,0,31.784,-106.679,POINT (-106.679437 31.783939)
Lukeville,Arizona,2602,US-Mexico Border,Sep-23,Truck Containers Loaded,13,31.88,-112.817,POINT (-112.817077 31.880195)
Northgate,North Dakota,3406,US-Canada Border,Sep-23,Trains,0,48.999,-102.275,POINT (-102.27475 48.998833)
Champlain Rouses Point,New York,0712,US-Canada Border,Sep-23,Personal Vehicle Passengers,154988,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Noyes,Minnesota,3402,US-Canada Border,Sep-23,Bus Passengers,6026,49,-97.207,POINT (-97.206601 49.000171)
Noonan,North Dakota,3420,US-Canada Border,Sep-23,Personal Vehicles,3728,48.999,-103.004,POINT (-103.004361 48.999333)
Warroad,Minnesota,3423,US-Canada Border,Sep-23,Truck Containers Loaded,0,48.999,-95.377,POINT (-95.376555 48.999)
Baudette,Minnesota,3424,US-Canada Border,Sep-23,Pedestrians,40,48.719,-94.59,POINT (-94.590467 48.719109)
Otay Mesa,California,2506,US-Mexico Border,Sep-23,Personal Vehicles,293742,32.55,-116.939,POINT (-116.938538 32.55033)
Porthill,Idaho,3308,US-Canada Border,Sep-23,Truck Containers Empty,0,49,-116.499,POINT (-116.49925 48.999861)
Warroad,Minnesota,3423,US-Canada Border,Sep-23,Truck Containers Empty,12,48.999,-95.377,POINT (-95.376555 48.999)
Grand Portage,Minnesota,3613,US-Canada Border,Sep-23,Personal Vehicle Passengers,49914,48.001,-89.585,POINT (-89.58515 48.001427)
Massena,New York,0704,US-Canada Border,Sep-23,Train Passengers,0,44.991,-74.74,POINT (-74.739722 44.990556)
Fortuna,North Dakota,3417,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-103.809,POINT (-103.80925 48.999555)
Dalton Cache,Alaska,3106,US-Canada Border,Sep-23,Rail Containers Empty,0,59.451,-136.362,POINT (-136.361944 59.450556)
Roseau,Minnesota,3426,US-Canada Border,Sep-23,Rail Containers Loaded,0,49,-95.766,POINT (-95.766469 48.999538)
Lukeville,Arizona,2602,US-Mexico Border,Sep-23,Buses,43,31.88,-112.817,POINT (-112.817077 31.880195)
San Ysidro,California,2504,US-Mexico Border,Sep-23,Trucks,0,32.543,-117.029,POINT (-117.028761 32.542528)
Derby Line,Vermont,0209,US-Canada Border,Sep-23,Personal Vehicle Passengers,246335,45.006,-72.099,POINT (-72.099279 45.005739)
Bridgewater,Maine,0127,US-Canada Border,Sep-23,Personal Vehicle Passengers,39019,46.45,-67.785,POINT (-67.78484 46.450335)
Westhope,North Dakota,3419,US-Canada Border,Sep-23,Buses,0,49,-101.017,POINT (-101.017277 48.999611)
Calexico East,California,2507,US-Mexico Border,Sep-23,Personal Vehicle Passengers,309384,32.673,-115.388,POINT (-115.388018 32.673389)
Roosville,Montana,3318,US-Canada Border,Sep-23,Truck Containers Loaded,1437,49,-115.056,POINT (-115.056027 48.999638)
Richford,Vermont,0203,US-Canada Border,Sep-23,Trucks,628,45.012,-72.589,POINT (-72.588559 45.01174)
Calexico East,California,2507,US-Mexico Border,Sep-23,Train Passengers,147,32.673,-115.388,POINT (-115.388018 32.673389)
Detroit,Michigan,3801,US-Canada Border,Sep-23,Rail Containers Empty,0,42.332,-83.048,POINT (-83.047924 42.331685)
Ferry,Washington,3013,US-Canada Border,Sep-23,Truck Containers Loaded,0,49,-118.761,POINT (-118.761166 49.000083)
Presidio,Texas,2403,US-Mexico Border,Sep-23,Rail Containers Empty,30,29.562,-104.395,POINT (-104.394907 29.561827)
Carbury,North Dakota,3421,US-Canada Border,Sep-23,Rail Containers Empty,0,48.999,-100.556,POINT (-100.555805 48.999416)
Ferry,Washington,3013,US-Canada Border,Sep-23,Trains,0,49,-118.761,POINT (-118.761166 49.000083)
Frontier,Washington,3020,US-Canada Border,Sep-23,Truck Containers Empty,0,49,-117.832,POINT (-117.831527 49.0005)
Scobey,Montana,3309,US-Canada Border,Sep-23,Rail Containers Empty,0,49,-105.408,POINT (-105.407638 48.999527)
Morgan,Montana,3319,US-Canada Border,Sep-23,Rail Containers Loaded,0,49,-107.832,POINT (-107.831819 48.999829)
Del Bonita,Montana,3322,US-Canada Border,Sep-23,Trains,0,48.999,-112.788,POINT (-112.78825 48.998555)
Limestone,Maine,0118,US-Canada Border,Sep-23,Trucks,246,46.925,-67.79,POINT (-67.789597 46.924555)
St John,North Dakota,3405,US-Canada Border,Sep-23,Buses,0,48.999,-99.659,POINT (-99.659111 48.999277)
Portal,North Dakota,3403,US-Canada Border,Sep-23,Personal Vehicles,5616,48.999,-102.552,POINT (-102.551944 48.998944)
Tornillo,Texas,2404,US-Mexico Border,Sep-23,Train Passengers,0,31.435,-106.143,POINT (-106.142669 31.435334)
Raymond,Montana,3301,US-Canada Border,Sep-23,Buses,11,48.999,-104.574,POINT (-104.574333 48.999194)
Kenneth G Ward,Washington,3023,US-Canada Border,Sep-23,Personal Vehicle Passengers,155921,49.002,-122.485,POINT (-122.485027 49.002277)
Frontier,Washington,3020,US-Canada Border,Sep-23,Truck Containers Empty,0,49,-117.832,POINT (-117.831527 49.0005)
Ambrose,North Dakota,3410,US-Canada Border,Sep-23,Personal Vehicles,505,48.999,-103.487,POINT (-103.486555 48.999305)
Dalton Cache,Alaska,3106,US-Canada Border,Sep-23,Trucks,74,59.451,-136.362,POINT (-136.361944 59.450556)
Portal,North Dakota,3403,US-Canada Border,Sep-23,Bus Passengers,722,48.999,-102.552,POINT (-102.551944 48.998944)
Turner,Montana,3306,US-Canada Border,Sep-23,Truck Containers Loaded,72,49,-108.388,POINT (-108.387916 48.999527)
Massena,New York,0704,US-Canada Border,Sep-23,Trucks,2811,44.991,-74.74,POINT (-74.739722 44.990556)
Port Huron,Michigan,3802,US-Canada Border,Sep-23,Pedestrians,490,42.999,-82.424,POINT (-82.423611 42.998611)
Columbus,New Mexico,2406,US-Mexico Border,Sep-23,Bus Passengers,141,31.784,-107.628,POINT (-107.627948 31.783742)
Massena,New York,0704,US-Canada Border,Sep-23,Trains,0,44.991,-74.74,POINT (-74.739722 44.990556)
Ogdensburg,New York,0701,US-Canada Border,Sep-23,Truck Containers Loaded,0,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Del Rio,Texas,2302,US-Mexico Border,Sep-23,Trucks,3837,29.327,-100.928,POINT (-100.927612 29.326784)
Trout River,New York,0715,US-Canada Border,Sep-23,Trains,60,44.992,-74.308,POINT (-74.308172 44.992058)
Pembina,North Dakota,3401,US-Canada Border,Sep-23,Buses,215,49,-97.237,POINT (-97.237036 49.000453)
Trout River,New York,0715,US-Canada Border,Sep-23,Buses,8,44.992,-74.308,POINT (-74.308172 44.992058)
Sumas,Washington,3009,US-Canada Border,Sep-23,Truck Containers Loaded,0,49.002,-122.265,POINT (-122.264805 49.002388)
Naco,Arizona,2603,US-Mexico Border,Sep-23,Buses,0,31.334,-109.948,POINT (-109.948413 31.334084)
Roseau,Minnesota,3426,US-Canada Border,Sep-23,Personal Vehicles,3227,49,-95.766,POINT (-95.766469 48.999538)
Calexico,California,2503,US-Mexico Border,Sep-23,Rail Containers Empty,558,32.673,-115.388,POINT (-115.388018 32.673389)
Hidalgo,Texas,2305,US-Mexico Border,Sep-23,Personal Vehicles,560359,26.095,-98.271,POINT (-98.271092 26.095032)
Roseau,Minnesota,3426,US-Canada Border,Sep-23,Pedestrians,0,49,-95.766,POINT (-95.766469 48.999538)
