Port_Name,State,Port_Code,Border,Date,Measure,Value,Latitude,Longitude,Point
Noonan,North Dakota,3420,US-Canada Border,Nov-23,Train Passengers,0,48.999,-103.004,POINT (-103.004361 48.999333)
Pembina,North Dakota,3401,US-Canada Border,Nov-23,Trucks,14531,49,-97.237,POINT (-97.237036 49.000453)
Progreso,Texas,2309,US-Mexico Border,Nov-23,Train Passengers,0,26.062,-97.95,POINT (-97.949958 26.062133)
Carbury,North Dakota,3421,US-Canada Border,Nov-23,Buses,0,48.999,-100.556,POINT (-100.555805 48.999416)
Port Huron,Michigan,3802,US-Canada Border,Nov-23,Buses,282,42.999,-82.424,POINT (-82.423611 42.998611)
Calexico,California,2503,US-Mexico Border,Nov-23,Trucks,16077,32.673,-115.388,POINT (-115.388018 32.673389)
Naco,Arizona,2603,US-Mexico Border,Nov-23,Personal Vehicle Passengers,55068,31.334,-109.948,POINT (-109.948413 31.334084)
Dunseith,North Dakota,3422,US-Canada Border,Nov-23,Rail Containers Empty,0,48.999,-100.052,POINT (-100.052166 48.999277)
Piegan,Montana,3316,US-Canada Border,Nov-23,Personal Vehicle Passengers,6956,48.998,-113.379,POINT (-113.378777 48.998083)
Point Roberts,Washington,3017,US-Canada Border,Nov-23,Personal Vehicles,85490,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Andrade,California,2502,US-Mexico Border,Nov-23,Train Passengers,0,32.718,-114.728,POINT (-114.72832 32.718143)
Eastport,Idaho,3302,US-Canada Border,Nov-23,Pedestrians,200,49.001,-116.181,POINT (-116.181027 49.000555)
Nighthawk,Washington,3011,US-Canada Border,Nov-23,Personal Vehicles,468,49,-119.671,POINT (-119.67103 49.000144)
Dunseith,North Dakota,3422,US-Canada Border,Nov-23,Truck Containers Loaded,1598,48.999,-100.052,POINT (-100.052166 48.999277)
Port Huron,Michigan,3802,US-Canada Border,Nov-23,Rail Containers Empty,5769,42.999,-82.424,POINT (-82.423611 42.998611)
Oroville,Washington,3019,US-Canada Border,Nov-23,Truck Containers Loaded,2178,49,-119.462,POINT (-119.461833 49.000083)
Fortuna,North Dakota,3417,US-Canada Border,Nov-23,Truck Containers Empty,42,49,-103.809,POINT (-103.80925 48.999555)
Dalton Cache,Alaska,3106,US-Canada Border,Nov-23,Personal Vehicle Passengers,1234,59.451,-136.362,POINT (-136.361944 59.450556)
Metaline Falls,Washington,3025,US-Canada Border,Nov-23,Personal Vehicle Passengers,7332,49,-117.299,POINT (-117.299444 48.999972)
Tecate,California,2505,US-Mexico Border,Nov-23,Rail Containers Loaded,0,32.576,-116.626,POINT (-116.626216 32.576428)
Progreso,Texas,2309,US-Mexico Border,Nov-23,Truck Containers Loaded,610,26.062,-97.95,POINT (-97.949958 26.062133)
San Luis,Arizona,2608,US-Mexico Border,Nov-23,Trucks,3719,32.485,-114.782,POINT (-114.7822222 32.485)
Fort Fairfield,Maine,0107,US-Canada Border,Nov-23,Train Passengers,0,46.765,-67.789,POINT (-67.789471 46.765323)
Trout River,New York,0715,US-Canada Border,Nov-23,Pedestrians,60,44.992,-74.308,POINT (-74.308172 44.992058)
Nighthawk,Washington,3011,US-Canada Border,Nov-23,Trains,0,49,-119.671,POINT (-119.67103 49.000144)
Ogdensburg,New York,0701,US-Canada Border,Nov-23,Personal Vehicle Passengers,83804,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Frontier,Washington,3020,US-Canada Border,Nov-23,Personal Vehicles,4784,49,-117.832,POINT (-117.831527 49.0005)
Alexandria Bay,New York,0708,US-Canada Border,Nov-23,Trains,0,44.347,-75.984,POINT (-75.983592 44.347229)
Frontier,Washington,3020,US-Canada Border,Nov-23,Truck Containers Empty,0,49,-117.832,POINT (-117.831527 49.0005)
Oroville,Washington,3019,US-Canada Border,Nov-23,Trucks,2640,49,-119.462,POINT (-119.461833 49.000083)
Boundary,Washington,3015,US-Canada Border,Nov-23,Trucks,0,49.001,-117.628,POINT (-117.627583 49.00075)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Buses,1,49,-98.365,POINT (-98.36525 49.00025)
Del Bonita,Montana,3322,US-Canada Border,Nov-23,Bus Passengers,94,48.999,-112.788,POINT (-112.78825 48.998555)
Portal,North Dakota,3403,US-Canada Border,Nov-23,Trucks,6028,48.999,-102.552,POINT (-102.551944 48.998944)
Whitlash,Montana,3321,US-Canada Border,Nov-23,Truck Containers Empty,0,48.997,-111.258,POINT (-111.257916 48.99725)
Carbury,North Dakota,3421,US-Canada Border,Nov-23,Trucks,114,48.999,-100.556,POINT (-100.555805 48.999416)
Hannah,North Dakota,3408,US-Canada Border,Nov-23,Trucks,9,49,-98.694,POINT (-98.693777 49.000138)
St John,North Dakota,3405,US-Canada Border,Nov-23,Truck Containers Empty,0,48.999,-99.659,POINT (-99.659111 48.999277)
Westhope,North Dakota,3419,US-Canada Border,Nov-23,Bus Passengers,56,49,-101.017,POINT (-101.017277 48.999611)
Roseau,Minnesota,3426,US-Canada Border,Nov-23,Truck Containers Empty,0,49,-95.766,POINT (-95.766469 48.999538)
Santa Teresa,New Mexico,2408,US-Mexico Border,Nov-23,Pedestrians,85,31.784,-106.679,POINT (-106.679437 31.783939)
Baudette,Minnesota,3424,US-Canada Border,Nov-23,Rail Containers Loaded,0,48.719,-94.59,POINT (-94.590467 48.719109)
St John,North Dakota,3405,US-Canada Border,Nov-23,Truck Containers Empty,0,48.999,-99.659,POINT (-99.659111 48.999277)
Beecher Falls,Vermont,0206,US-Canada Border,Nov-23,Train Passengers,0,45.013,-71.505,POINT (-71.505309 45.013411)
Oroville,Washington,3019,US-Canada Border,Nov-23,Truck Containers Empty,0,49,-119.462,POINT (-119.461833 49.000083)
Tornillo,Texas,2404,US-Mexico Border,Nov-23,Trucks,15,31.435,-106.143,POINT (-106.142669 31.435334)
Tecate,California,2505,US-Mexico Border,Nov-23,Buses,57,32.576,-116.626,POINT (-116.626216 32.576428)
Neche,North Dakota,3404,US-Canada Border,Nov-23,Rail Containers Empty,0,49.001,-97.557,POINT (-97.557333 49.000527)
Jackman,Maine,0104,US-Canada Border,Nov-23,Pedestrians,0,45.806,-70.397,POINT (-70.396722 45.805661)
Del Bonita,Montana,3322,US-Canada Border,Nov-23,Personal Vehicles,1297,48.999,-112.788,POINT (-112.78825 48.998555)
Otay Mesa,California,2506,US-Mexico Border,Nov-23,Trains,20,32.55,-116.939,POINT (-116.938538 32.55033)
Grand Portage,Minnesota,3613,US-Canada Border,Nov-23,Bus Passengers,3192,48.001,-89.585,POINT (-89.58515 48.001427)
Walhalla,North Dakota,3407,US-Canada Border,Nov-23,Bus Passengers,0,49,-97.908,POINT (-97.908416 49.000472)
Fort Kent,Maine,0110,US-Canada Border,Nov-23,Rail Containers Empty,0,47.249,-68.604,POINT (-68.603918 47.249206)
Morgan,Montana,3319,US-Canada Border,Nov-23,Train Passengers,0,49,-107.832,POINT (-107.831819 48.999829)
Pinecreek,Minnesota,3425,US-Canada Border,Nov-23,Bus Passengers,0,49,-95.978,POINT (-95.977694 48.999916)
Porthill,Idaho,3308,US-Canada Border,Nov-23,Rail Containers Loaded,0,49,-116.499,POINT (-116.49925 48.999861)
Rio Grande City,Texas,2307,US-Mexico Border,Nov-23,Pedestrians,6088,26.366,-98.803,POINT (-98.802513 26.365761)
Brownsville,Texas,2301,US-Mexico Border,Nov-23,Personal Vehicle Passengers,1346921,25.952,-97.401,POINT (-97.40067 25.95155)
St John,North Dakota,3405,US-Canada Border,Nov-23,Rail Containers Empty,0,48.999,-99.659,POINT (-99.659111 48.999277)
Douglas,Arizona,2601,US-Mexico Border,Nov-23,Personal Vehicles,164881,31.334,-109.56,POINT (-109.560344 31.334043)
Sasabe,Arizona,2606,US-Mexico Border,Nov-23,Truck Containers Loaded,0,31.483,-111.544,POINT (-111.544363 31.483039)
Tecate,California,2505,US-Mexico Border,Nov-23,Rail Containers Loaded,0,32.576,-116.626,POINT (-116.626216 32.576428)
Alexandria Bay,New York,0708,US-Canada Border,Nov-23,Trucks,19630,44.347,-75.984,POINT (-75.983592 44.347229)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Trains,0,49,-98.365,POINT (-98.36525 49.00025)
San Ysidro,California,2504,US-Mexico Border,Nov-23,Buses,0,32.543,-117.029,POINT (-117.028761 32.542528)
Portal,North Dakota,3403,US-Canada Border,Nov-23,Trains,134,48.999,-102.552,POINT (-102.551944 48.998944)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Rail Containers Empty,0,49,-98.365,POINT (-98.36525 49.00025)
Fort Fairfield,Maine,0107,US-Canada Border,Nov-23,Rail Containers Loaded,0,46.765,-67.789,POINT (-67.789471 46.765323)
Bridgewater,Maine,0127,US-Canada Border,Nov-23,Rail Containers Loaded,0,46.45,-67.785,POINT (-67.78484 46.450335)
Columbus,New Mexico,2406,US-Mexico Border,Nov-23,Bus Passengers,0,31.784,-107.628,POINT (-107.627948 31.783742)
Ogdensburg,New York,0701,US-Canada Border,Nov-23,Trains,0,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Whitetail,Montana,3312,US-Canada Border,Nov-23,Rail Containers Empty,0,48.999,-105.162,POINT (-105.162324 48.999347)
Ogdensburg,New York,0701,US-Canada Border,Nov-23,Personal Vehicle Passengers,87249,44.733,-75.458,POINT (-75.4577501759 44.7330898624)
Van Buren,Maine,0108,US-Canada Border,Nov-23,Trains,8,47.16,-67.931,POINT (-67.930799 47.159645)
Antler,North Dakota,3413,US-Canada Border,Nov-23,Trains,0,48.999,-101.296,POINT (-101.296055 48.999472)
Opheim,Montana,3317,US-Canada Border,Nov-23,Personal Vehicles,526,49,-106.378,POINT (-106.377583 48.999527)
Neche,North Dakota,3404,US-Canada Border,Nov-23,Buses,0,49.001,-97.557,POINT (-97.557333 49.000527)
Calexico,California,2503,US-Mexico Border,Nov-23,Trucks,15318,32.673,-115.388,POINT (-115.388018 32.673389)
Sarles,North Dakota,3409,US-Canada Border,Nov-23,Bus Passengers,0,49,-98.938,POINT (-98.938361 49.000027)
Del Bonita,Montana,3322,US-Canada Border,Nov-23,Truck Containers Loaded,124,48.999,-112.788,POINT (-112.78825 48.998555)
Piegan,Montana,3316,US-Canada Border,Nov-23,Pedestrians,9,48.998,-113.379,POINT (-113.378777 48.998083)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Nov-23,Trucks,79055,43.095,-79.056,POINT (-79.055847 43.09549)
San Luis,Arizona,2608,US-Mexico Border,Nov-23,Personal Vehicles,220494,32.485,-114.782,POINT (-114.7822222 32.485)
Alcan,Alaska,3104,US-Canada Border,Nov-23,Buses,3,62.615,-141.001,POINT (-141.001444 62.614961)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Nov-23,Trains,301,43.095,-79.056,POINT (-79.055847 43.09549)
Westhope,North Dakota,3419,US-Canada Border,Nov-23,Personal Vehicle Passengers,1789,49,-101.017,POINT (-101.017277 48.999611)
St John,North Dakota,3405,US-Canada Border,Nov-23,Personal Vehicle Passengers,4961,48.999,-99.659,POINT (-99.659111 48.999277)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Rail Containers Loaded,0,49,-98.365,POINT (-98.36525 49.00025)
Brownsville,Texas,2301,US-Mexico Border,Nov-23,Trains,37,25.952,-97.401,POINT (-97.40067 25.95155)
Sherwood,North Dakota,3414,US-Canada Border,Nov-23,Trucks,159,48.999,-101.628,POINT (-101.627527 48.999305)
Otay Mesa,California,2506,US-Mexico Border,Nov-23,Personal Vehicles,293372,32.55,-116.939,POINT (-116.938538 32.55033)
Sasabe,Arizona,2606,US-Mexico Border,Nov-23,Truck Containers Empty,47,31.483,-111.544,POINT (-111.544363 31.483039)
Warroad,Minnesota,3423,US-Canada Border,Nov-23,Pedestrians,18,48.999,-95.377,POINT (-95.376555 48.999)
Turner,Montana,3306,US-Canada Border,Nov-23,Train Passengers,0,49,-108.388,POINT (-108.387916 48.999527)
Westhope,North Dakota,3419,US-Canada Border,Nov-23,Buses,0,49,-101.017,POINT (-101.017277 48.999611)
Port Huron,Michigan,3802,US-Canada Border,Nov-23,Personal Vehicle Passengers,392656,42.999,-82.424,POINT (-82.423611 42.998611)
Derby Line,Vermont,0209,US-Canada Border,Nov-23,Rail Containers Empty,0,45.006,-72.099,POINT (-72.099279 45.005739)
Raymond,Montana,3301,US-Canada Border,Nov-23,Bus Passengers,167,48.999,-104.574,POINT (-104.574333 48.999194)
El Paso,Texas,2402,US-Mexico Border,Nov-23,Personal Vehicles,1290652,31.764,-106.451,POINT (-106.451188 31.764363)
San Ysidro,California,2504,US-Mexico Border,Nov-23,Trucks,0,32.543,-117.029,POINT (-117.028761 32.542528)
Sumas,Washington,3009,US-Canada Border,Nov-23,Rail Containers Empty,0,49.002,-122.265,POINT (-122.264805 49.002388)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Nov-23,Personal Vehicles,135771,46.509,-84.361,POINT (-84.360833 46.508611)
Raymond,Montana,3301,US-Canada Border,Nov-23,Personal Vehicle Passengers,8030,48.999,-104.574,POINT (-104.574333 48.999194)
Danville,Washington,3012,US-Canada Border,Nov-23,Trains,20,49,-118.504,POINT (-118.503722 49.000083)
Alexandria Bay,New York,0708,US-Canada Border,Nov-23,Personal Vehicles,70886,44.347,-75.984,POINT (-75.983592 44.347229)
St John,North Dakota,3405,US-Canada Border,Nov-23,Trains,0,48.999,-99.659,POINT (-99.659111 48.999277)
Piegan,Montana,3316,US-Canada Border,Nov-23,Rail Containers Loaded,0,48.998,-113.379,POINT (-113.378777 48.998083)
Roseau,Minnesota,3426,US-Canada Border,Nov-23,Buses,0,49,-95.766,POINT (-95.766469 48.999538)
Scobey,Montana,3309,US-Canada Border,Nov-23,Pedestrians,0,49,-105.408,POINT (-105.407638 48.999527)
Laredo,Texas,2304,US-Mexico Border,Nov-23,Trucks,107525,27.5,-99.507,POINT (-99.507412 27.499561)
Ambrose,North Dakota,3410,US-Canada Border,Nov-23,Trucks,30,48.999,-103.487,POINT (-103.486555 48.999305)
Oroville,Washington,3019,US-Canada Border,Nov-23,Personal Vehicle Passengers,38702,49,-119.462,POINT (-119.461833 49.000083)
Andrade,California,2502,US-Mexico Border,Nov-23,Trains,0,32.718,-114.728,POINT (-114.72832 32.718143)
Nogales,Arizona,2604,US-Mexico Border,Nov-23,Rail Containers Loaded,795,31.333,-110.943,POINT (-110.942516 31.332839)
Sumas,Washington,3009,US-Canada Border,Nov-23,Truck Containers Loaded,838,49.002,-122.265,POINT (-122.264805 49.002388)
Van Buren,Maine,0108,US-Canada Border,Nov-23,Personal Vehicle Passengers,89294,47.16,-67.931,POINT (-67.930799 47.159645)
Vanceboro,Maine,0105,US-Canada Border,Nov-23,Trains,23,45.569,-67.429,POINT (-67.428541 45.568761)
Richford,Vermont,0203,US-Canada Border,Nov-23,Truck Containers Empty,0,45.012,-72.589,POINT (-72.588559 45.01174)
Nogales,Arizona,2604,US-Mexico Border,Nov-23,Trains,42,31.333,-110.943,POINT (-110.942516 31.332839)
Sherwood,North Dakota,3414,US-Canada Border,Nov-23,Truck Containers Empty,0,48.999,-101.628,POINT (-101.627527 48.999305)
Derby Line,Vermont,0209,US-Canada Border,Nov-23,Rail Containers Empty,0,45.006,-72.099,POINT (-72.099279 45.005739)
Derby Line,Vermont,0209,US-Canada Border,Nov-23,Train Passengers,0,45.006,-72.099,POINT (-72.099279 45.005739)
Calexico,California,2503,US-Mexico Border,Nov-23,Trains,20,32.673,-115.388,POINT (-115.388018 32.673389)
Dalton Cache,Alaska,3106,US-Canada Border,Nov-23,Bus Passengers,128,59.451,-136.362,POINT (-136.361944 59.450556)
Ambrose,North Dakota,3410,US-Canada Border,Nov-23,Trucks,9,48.999,-103.487,POINT (-103.486555 48.999305)
Metaline Falls,Washington,3025,US-Canada Border,Nov-23,Personal Vehicle Passengers,2129,49,-117.299,POINT (-117.299444 48.999972)
Hansboro,North Dakota,3415,US-Canada Border,Nov-23,Truck Containers Loaded,0,49,-99.347,POINT (-99.346527 48.999583)
Ferry,Washington,3013,US-Canada Border,Nov-23,Pedestrians,0,49,-118.761,POINT (-118.761166 49.000083)
Hannah,North Dakota,3408,US-Canada Border,Nov-23,Personal Vehicles,596,49,-98.694,POINT (-98.693777 49.000138)
Sweetgrass,Montana,3310,US-Canada Border,Nov-23,Pedestrians,1386,48.998,-111.96,POINT (-111.959611 48.998388)
Sasabe,Arizona,2606,US-Mexico Border,Nov-23,Train Passengers,0,31.483,-111.544,POINT (-111.544363 31.483039)
Whitetail,Montana,3312,US-Canada Border,Nov-23,Truck Containers Empty,0,48.999,-105.162,POINT (-105.162324 48.999347)
Metaline Falls,Washington,3025,US-Canada Border,Nov-23,Rail Containers Empty,0,49,-117.299,POINT (-117.299444 48.999972)
Massena,New York,0704,US-Canada Border,Nov-23,Trains,0,44.991,-74.74,POINT (-74.739722 44.990556)
Fortuna,North Dakota,3417,US-Canada Border,Nov-23,Pedestrians,0,49,-103.809,POINT (-103.80925 48.999555)
Portal,North Dakota,3403,US-Canada Border,Nov-23,Personal Vehicle Passengers,38952,48.999,-102.552,POINT (-102.551944 48.998944)
Vanceboro,Maine,0105,US-Canada Border,Nov-23,Train Passengers,46,45.569,-67.429,POINT (-67.428541 45.568761)
Hidalgo,Texas,2305,US-Mexico Border,Nov-23,Truck Containers Empty,5446,26.095,-98.271,POINT (-98.271092 26.095032)
Sault Sainte Marie,Michigan,3803,US-Canada Border,Nov-23,Truck Containers Loaded,3757,46.509,-84.361,POINT (-84.360833 46.508611)
Raymond,Montana,3301,US-Canada Border,Nov-23,Rail Containers Empty,0,48.999,-104.574,POINT (-104.574333 48.999194)
Limestone,Maine,0118,US-Canada Border,Nov-23,Truck Containers Empty,0,46.925,-67.79,POINT (-67.789597 46.924555)
Sarles,North Dakota,3409,US-Canada Border,Nov-23,Truck Containers Loaded,0,49,-98.938,POINT (-98.938361 49.000027)
Tecate,California,2505,US-Mexico Border,Nov-23,Trucks,3228,32.576,-116.626,POINT (-116.626216 32.576428)
Sasabe,Arizona,2606,US-Mexico Border,Nov-23,Rail Containers Empty,0,31.483,-111.544,POINT (-111.544363 31.483039)
Danville,Washington,3012,US-Canada Border,Nov-23,Truck Containers Empty,0,49,-118.504,POINT (-118.503722 49.000083)
Bridgewater,Maine,0127,US-Canada Border,Nov-23,Truck Containers Empty,82,46.45,-67.785,POINT (-67.78484 46.450335)
Turner,Montana,3306,US-Canada Border,Nov-23,Trucks,26,49,-108.388,POINT (-108.387916 48.999527)
Eastport,Idaho,3302,US-Canada Border,Nov-23,Personal Vehicle Passengers,8369,49.001,-116.181,POINT (-116.181027 49.000555)
Fort Fairfield,Maine,0107,US-Canada Border,Nov-23,Rail Containers Empty,0,46.765,-67.789,POINT (-67.789471 46.765323)
Calexico East,California,2507,US-Mexico Border,Nov-23,Truck Containers Empty,8044,32.673,-115.388,POINT (-115.388018 32.673389)
Neche,North Dakota,3404,US-Canada Border,Nov-23,Train Passengers,0,49.001,-97.557,POINT (-97.557333 49.000527)
Calexico East,California,2507,US-Mexico Border,Nov-23,Personal Vehicle Passengers,0,32.673,-115.388,POINT (-115.388018 32.673389)
Nighthawk,Washington,3011,US-Canada Border,Nov-23,Rail Containers Loaded,0,49,-119.671,POINT (-119.67103 49.000144)
Sweetgrass,Montana,3310,US-Canada Border,Nov-23,Personal Vehicle Passengers,85999,48.998,-111.96,POINT (-111.959611 48.998388)
Hansboro,North Dakota,3415,US-Canada Border,Nov-23,Truck Containers Loaded,0,49,-99.347,POINT (-99.346527 48.999583)
Madawaska,Maine,0109,US-Canada Border,Nov-23,Pedestrians,1569,47.36,-68.329,POINT (-68.328684 47.360052)
Del Rio,Texas,2302,US-Mexico Border,Nov-23,Bus Passengers,598,29.327,-100.928,POINT (-100.927612 29.326784)
Eastport,Idaho,3302,US-Canada Border,Nov-23,Rail Containers Loaded,1838,49.001,-116.181,POINT (-116.181027 49.000555)
Porthill,Idaho,3308,US-Canada Border,Nov-23,Truck Containers Empty,0,49,-116.499,POINT (-116.49925 48.999861)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Nov-23,Personal Vehicle Passengers,1037736,43.095,-79.056,POINT (-79.055847 43.09549)
Sarles,North Dakota,3409,US-Canada Border,Nov-23,Rail Containers Empty,0,49,-98.938,POINT (-98.938361 49.000027)
Vanceboro,Maine,0105,US-Canada Border,Nov-23,Personal Vehicle Passengers,6606,45.569,-67.429,POINT (-67.428541 45.568761)
Houlton,Maine,0106,US-Canada Border,Nov-23,Train Passengers,0,46.135,-67.781,POINT (-67.781288 46.134879)
Roma,Texas,2310,US-Mexico Border,Nov-23,Rail Containers Empty,0,26.404,-99.019,POINT (-99.018981 26.403928)
St John,North Dakota,3405,US-Canada Border,Nov-23,Rail Containers Loaded,0,48.999,-99.659,POINT (-99.659111 48.999277)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Nov-23,Rail Containers Loaded,0,43.095,-79.056,POINT (-79.055847 43.09549)
Sumas,Washington,3009,US-Canada Border,Nov-23,Pedestrians,5117,49.002,-122.265,POINT (-122.264805 49.002388)
Hannah,North Dakota,3408,US-Canada Border,Nov-23,Personal Vehicles,568,49,-98.694,POINT (-98.693777 49.000138)
Limestone,Maine,0118,US-Canada Border,Nov-23,Rail Containers Loaded,0,46.925,-67.79,POINT (-67.789597 46.924555)
Jackman,Maine,0104,US-Canada Border,Nov-23,Trucks,9185,45.806,-70.397,POINT (-70.396722 45.805661)
Fort Kent,Maine,0110,US-Canada Border,Nov-23,Trucks,924,47.249,-68.604,POINT (-68.603918 47.249206)
Raymond,Montana,3301,US-Canada Border,Nov-23,Rail Containers Empty,0,48.999,-104.574,POINT (-104.574333 48.999194)
Del Rio,Texas,2302,US-Mexico Border,Nov-23,Truck Containers Loaded,2792,29.327,-100.928,POINT (-100.927612 29.326784)
Calexico,California,2503,US-Mexico Border,Nov-23,Truck Containers Empty,5039,32.673,-115.388,POINT (-115.388018 32.673389)
Dalton Cache,Alaska,3106,US-Canada Border,Nov-23,Personal Vehicles,4624,59.451,-136.362,POINT (-136.361944 59.450556)
Westhope,North Dakota,3419,US-Canada Border,Nov-23,Pedestrians,0,49,-101.017,POINT (-101.017277 48.999611)
Noonan,North Dakota,3420,US-Canada Border,Nov-23,Train Passengers,0,48.999,-103.004,POINT (-103.004361 48.999333)
Oroville,Washington,3019,US-Canada Border,Nov-23,Train Passengers,0,49,-119.462,POINT (-119.461833 49.000083)
Noyes,Minnesota,3402,US-Canada Border,Nov-23,Rail Containers Empty,0,49,-97.207,POINT (-97.206601 49.000171)
Sumas,Washington,3009,US-Canada Border,Nov-23,Rail Containers Empty,0,49.002,-122.265,POINT (-122.264805 49.002388)
Alcan,Alaska,3104,US-Canada Border,Nov-23,Personal Vehicles,14527,62.615,-141.001,POINT (-141.001444 62.614961)
Alcan,Alaska,3104,US-Canada Border,Nov-23,Personal Vehicle Passengers,2347,62.615,-141.001,POINT (-141.001444 62.614961)
Roma,Texas,2310,US-Mexico Border,Nov-23,Personal Vehicle Passengers,343459,26.404,-99.019,POINT (-99.018981 26.403928)
Santa Teresa,New Mexico,2408,US-Mexico Border,Nov-23,Trucks,2364,31.784,-106.679,POINT (-106.679437 31.783939)
Rio Grande City,Texas,2307,US-Mexico Border,Nov-23,Rail Containers Empty,0,26.366,-98.803,POINT (-98.802513 26.365761)
Calais,Maine,0115,US-Canada Border,Nov-23,Rail Containers Loaded,59,45.189,-67.275,POINT (-67.275381 45.188548)
Norton,Vermont,0211,US-Canada Border,Nov-23,Rail Containers Loaded,1237,45.011,-71.793,POINT (-71.793219 45.010771)
International Falls,Minnesota,3604,US-Canada Border,Nov-23,Rail Containers Empty,0,48.608,-93.401,POINT (-93.401355 48.6078)
Buffalo Niagara Falls,New York,0901,US-Canada Border,Nov-23,Personal Vehicles,418177,43.095,-79.056,POINT (-79.055847 43.09549)
Highgate Springs,Vermont,0212,US-Canada Border,Nov-23,Rail Containers Loaded,0,45.015,-73.085,POINT (-73.085037 45.015414)
Sarles,North Dakota,3409,US-Canada Border,Nov-23,Trains,0,49,-98.938,POINT (-98.938361 49.000027)
Baudette,Minnesota,3424,US-Canada Border,Nov-23,Buses,64,48.719,-94.59,POINT (-94.590467 48.719109)
Dalton Cache,Alaska,3106,US-Canada Border,Nov-23,Trucks,160,59.451,-136.362,POINT (-136.361944 59.450556)
Danville,Washington,3012,US-Canada Border,Nov-23,Personal Vehicle Passengers,12849,49,-118.504,POINT (-118.503722 49.000083)
Derby Line,Vermont,0209,US-Canada Border,Nov-23,Pedestrians,1109,45.006,-72.099,POINT (-72.099279 45.005739)
Roosville,Montana,3318,US-Canada Border,Nov-23,Truck Containers Loaded,1341,49,-115.056,POINT (-115.056027 48.999638)
Sarles,North Dakota,3409,US-Canada Border,Nov-23,Personal Vehicles,365,49,-98.938,POINT (-98.938361 49.000027)
Richford,Vermont,0203,US-Canada Border,Nov-23,Truck Containers Loaded,0,45.012,-72.589,POINT (-72.588559 45.01174)
Massena,New York,0704,US-Canada Border,Nov-23,Rail Containers Loaded,0,44.991,-74.74,POINT (-74.739722 44.990556)
Grand Portage,Minnesota,3613,US-Canada Border,Nov-23,Train Passengers,0,48.001,-89.585,POINT (-89.58515 48.001427)
Massena,New York,0704,US-Canada Border,Nov-23,Truck Containers Loaded,0,44.991,-74.74,POINT (-74.739722 44.990556)
Brownsville,Texas,2301,US-Mexico Border,Nov-23,Pedestrians,283000,25.952,-97.401,POINT (-97.40067 25.95155)
Champlain Rouses Point,New York,0712,US-Canada Border,Nov-23,Personal Vehicles,54993,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Massena,New York,0704,US-Canada Border,Nov-23,Rail Containers Empty,0,44.991,-74.74,POINT (-74.739722 44.990556)
Noyes,Minnesota,3402,US-Canada Border,Nov-23,Pedestrians,1,49,-97.207,POINT (-97.206601 49.000171)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Personal Vehicle Passengers,3839,49,-98.365,POINT (-98.36525 49.00025)
Maida,North Dakota,3416,US-Canada Border,Nov-23,Truck Containers Loaded,0,49,-98.365,POINT (-98.36525 49.00025)
Boundary,Washington,3015,US-Canada Border,Nov-23,Personal Vehicles,3806,49.001,-117.628,POINT (-117.627583 49.00075)
Madawaska,Maine,0109,US-Canada Border,Nov-23,Personal Vehicles,70063,47.36,-68.329,POINT (-68.328684 47.360052)
Sarles,North Dakota,3409,US-Canada Border,Nov-23,Personal Vehicle Passengers,789,49,-98.938,POINT (-98.938361 49.000027)
Frontier,Washington,3020,US-Canada Border,Nov-23,Trains,22,49,-117.832,POINT (-117.831527 49.0005)
Laurier,Washington,3016,US-Canada Border,Nov-23,Trucks,712,49,-118.224,POINT (-118.223777 49.000083)
Hansboro,North Dakota,3415,US-Canada Border,Nov-23,Truck Containers Loaded,0,49,-99.347,POINT (-99.346527 48.999583)
Noyes,Minnesota,3402,US-Canada Border,Nov-23,Rail Containers Empty,0,49,-97.207,POINT (-97.206601 49.000171)
San Luis,Arizona,2608,US-Mexico Border,Nov-23,Pedestrians,95577,32.485,-114.782,POINT (-114.7822222 32.485)
Nighthawk,Washington,3011,US-Canada Border,Nov-23,Pedestrians,0,49,-119.671,POINT (-119.67103 49.000144)
Skagway,Alaska,3103,US-Canada Border,Nov-23,Trucks,836,59.63,-135.164,POINT (-135.164444 59.629722)
Noyes,Minnesota,3402,US-Canada Border,Nov-23,Truck Containers Loaded,0,49,-97.207,POINT (-97.206601 49.000171)
Bridgewater,Maine,0127,US-Canada Border,Nov-23,Truck Containers Loaded,0,46.45,-67.785,POINT (-67.78484 46.450335)
Jackman,Maine,0104,US-Canada Border,Nov-23,Personal Vehicle Passengers,30623,45.806,-70.397,POINT (-70.396722 45.805661)
